time_interval,day_of_week,address,latitude,longitude,available_bikes,bike_stands,capacity_ratio
08:30 - 09:00,Wednesday,Smithfield North,53.3496,-6.2782,67,360,0.18611111111111112
08:30 - 09:00,Wednesday,South Dock Road,53.3418,-6.23129,125,360,0.3472222222222222
08:30 - 09:00,Wednesday,St James Hospital (Luas),53.3414,-6.29295,169,480,0.35208333333333336
08:30 - 09:00,Wednesday,St. Stephen's Green East,53.3378,-6.25603,172,520,0.33076923076923076
08:30 - 09:00,Wednesday,St. Stephen's Green South,53.3375,-6.26199,54,330,0.16363636363636364
08:30 - 09:00,Wednesday,Talbot Street,53.351,-6.25294,322,480,0.6708333333333333
08:30 - 09:00,Wednesday,The Point,53.3469,-6.23085,205,480,0.4270833333333333
08:30 - 09:00,Wednesday,Townsend Street,53.3459,-6.25461,140,240,0.5833333333333334
08:30 - 09:00,Wednesday,Upper Sherrard Street,53.3584,-6.26064,24,360,0.06666666666666667
08:30 - 09:00,Wednesday,Western Way,53.3549,-6.26942,150,520,0.28846153846153844
08:30 - 09:00,Wednesday,Wilton Terrace,53.3324,-6.25272,43,260,0.16538461538461538
08:30 - 09:00,Wednesday,Wilton Terrace (Park),53.3337,-6.24834,337,480,0.7020833333333333
08:30 - 09:00,Wednesday,Wolfe Tone Street,53.3489,-6.26746,10,348,0.028735632183908046
08:30 - 09:00,Wednesday,York Street East,53.3388,-6.262,93,352,0.26420454545454547
08:30 - 09:00,Wednesday,York Street West,53.3393,-6.2647,67,440,0.15227272727272728
09:00 - 09:30,Friday,Avondale Road,53.3594,-6.27614,36,420,0.08571428571428572
09:00 - 09:30,Friday,Benson Street,53.3442,-6.23345,303,480,0.63125
09:00 - 09:30,Friday,Blackhall Place,53.3488,-6.28164,68,360,0.18888888888888888
09:00 - 09:30,Friday,Blessington Street,53.3568,-6.26814,94,200,0.47
09:00 - 09:30,Friday,Bolton Street,53.3512,-6.26986,68,240,0.2833333333333333
09:00 - 09:30,Friday,Broadstone,53.3547,-6.27231,0,360,0.0
09:00 - 09:30,Friday,Brookfield Road,53.339,-6.30022,61,360,0.16944444444444445
09:00 - 09:30,Friday,Buckingham Street Lower,53.3533,-6.24932,132,348,0.3793103448275862
09:00 - 09:30,Friday,Cathal Brugha Street,53.3521,-6.26053,191,240,0.7958333333333333
09:00 - 09:30,Friday,Charlemont Street,53.3307,-6.26018,110,480,0.22916666666666666
09:00 - 09:30,Friday,Charleville Road,53.3592,-6.28187,102,400,0.255
09:00 - 09:30,Friday,Christchurch Place,53.3434,-6.27012,2,260,0.007692307692307693
09:00 - 09:30,Friday,City Quay,53.3466,-6.24615,60,360,0.16666666666666666
09:00 - 09:30,Friday,Clarendon Row,53.3409,-6.2625,202,372,0.543010752688172
09:00 - 09:30,Friday,Clonmel Street,53.336,-6.26298,270,396,0.6818181818181818
09:00 - 09:30,Friday,Collins Barracks Museum,53.3475,-6.28525,68,456,0.14912280701754385
09:00 - 09:30,Friday,Convention Centre,53.3474,-6.23852,231,480,0.48125
09:00 - 09:30,Friday,Custom House,53.3483,-6.25466,167,360,0.4638888888888889
09:00 - 09:30,Friday,Custom House Quay,53.3479,-6.24805,225,360,0.625
09:00 - 09:30,Friday,Dame Street,53.344,-6.2668,42,192,0.21875
09:00 - 09:30,Friday,Denmark Street Great,53.3556,-6.2614,87,240,0.3625
09:00 - 09:30,Friday,Deverell Place,53.3515,-6.25527,198,360,0.55
09:00 - 09:30,Friday,Earlsfort Terrace,53.3343,-6.2585,183,420,0.4357142857142857
09:00 - 09:30,Friday,Eccles Street,53.3592,-6.26978,31,220,0.1409090909090909
09:00 - 09:30,Friday,Eccles Street East,53.3581,-6.2656,85,324,0.2623456790123457
09:00 - 09:30,Friday,Emmet Road,53.3407,-6.30819,114,480,0.2375
09:00 - 09:30,Friday,Exchequer Street,53.343,-6.26358,205,288,0.7118055555555556
09:00 - 09:30,Friday,Excise Walk,53.3478,-6.24424,215,480,0.4479166666666667
09:00 - 09:30,Friday,Fenian Street,53.3414,-6.24672,207,420,0.4928571428571429
09:00 - 09:30,Friday,Fitzwilliam Square East,53.3352,-6.2509,93,480,0.19375
09:00 - 09:30,Friday,Fitzwilliam Square West,53.3361,-6.25282,83,360,0.23055555555555557
09:00 - 09:30,Friday,Fownes Street Upper,53.3446,-6.26337,54,360,0.15
09:00 - 09:30,Friday,Francis Street,53.3421,-6.27523,28,360,0.07777777777777778
09:00 - 09:30,Friday,Frederick Street South,53.3415,-6.25685,227,480,0.47291666666666665
09:00 - 09:30,Friday,George's Lane,53.3502,-6.2797,133,480,0.27708333333333335
09:00 - 09:30,Friday,Georges Quay,53.3475,-6.25219,189,280,0.675
09:00 - 09:30,Friday,Golden Lane,53.3408,-6.26773,15,200,0.075
09:00 - 09:30,Friday,Grand Canal Dock,53.3426,-6.2387,332,480,0.6916666666666667
09:00 - 09:30,Friday,Grangegorman Lower (Central),53.3552,-6.27842,38,480,0.07916666666666666
09:00 - 09:30,Friday,Grangegorman Lower (North),53.356,-6.27838,10,432,0.023148148148148147
09:00 - 09:30,Friday,Grangegorman Lower (South),53.3547,-6.27868,28,480,0.058333333333333334
09:00 - 09:30,Friday,Grantham Street,53.3341,-6.26544,123,360,0.3416666666666667
09:00 - 09:30,Friday,Grattan Street,53.3396,-6.24378,173,276,0.6268115942028986
09:00 - 09:30,Friday,Greek Street,53.3469,-6.27298,109,240,0.45416666666666666
09:00 - 09:30,Friday,Guild Street,53.3479,-6.24093,198,480,0.4125
09:00 - 09:30,Friday,Hanover Quay,53.3441,-6.23715,263,480,0.5479166666666667
09:00 - 09:30,Friday,Hanover Quay East,53.3437,-6.23175,181,480,0.3770833333333333
09:00 - 09:30,Friday,Harcourt Terrace,53.3328,-6.25794,35,240,0.14583333333333334
09:00 - 09:30,Friday,Hardwicke Place,53.357,-6.26323,170,350,0.4857142857142857
09:00 - 09:30,Friday,Hardwicke Street,53.3555,-6.26442,69,192,0.359375
09:00 - 09:30,Friday,Hatch Street,53.334,-6.26071,136,432,0.3148148148148148
09:00 - 09:30,Friday,Herbert Place,53.3344,-6.24557,262,360,0.7277777777777777
09:00 - 09:30,Friday,Herbert Street,53.3357,-6.24551,63,480,0.13125
09:00 - 09:30,Friday,Heuston Bridge (North),53.3478,-6.29243,382,480,0.7958333333333333
09:00 - 09:30,Friday,Heuston Bridge (South),53.3471,-6.29204,26,300,0.08666666666666667
09:00 - 09:30,Friday,Heuston Station (Car Park),53.347,-6.2978,84,480,0.175
09:00 - 09:30,Friday,Heuston Station (Central),53.3466,-6.29692,148,480,0.30833333333333335
09:00 - 09:30,Friday,High Street,53.3436,-6.27507,0,348,0.0
09:00 - 09:30,Friday,James Street,53.3435,-6.28741,174,520,0.3346153846153846
09:00 - 09:30,Friday,James Street East,53.3366,-6.24811,210,360,0.5833333333333334
09:00 - 09:30,Friday,Jervis Street,53.3483,-6.26665,79,252,0.3134920634920635
09:00 - 09:30,Friday,John Street West,53.3431,-6.27717,34,372,0.0913978494623656
09:00 - 09:30,Friday,Kevin Street,53.3378,-6.2677,23,480,0.04791666666666667
09:00 - 09:30,Friday,Killarney Street,53.3548,-6.24758,180,360,0.5
09:00 - 09:30,Friday,Kilmainham Gaol,53.3421,-6.31002,135,400,0.3375
09:00 - 09:30,Friday,Kilmainham Lane,53.3418,-6.30509,163,360,0.4527777777777778
09:00 - 09:30,Friday,King Street North,53.3503,-6.27351,17,360,0.04722222222222222
09:00 - 09:30,Friday,Leinster Street South,53.3422,-6.25449,224,360,0.6222222222222222
09:00 - 09:30,Friday,Lime Street,53.346,-6.24358,98,360,0.2722222222222222
09:00 - 09:30,Friday,Market Street South,53.3423,-6.28766,60,456,0.13157894736842105
09:00 - 09:30,Friday,Mater Hospital,53.36,-6.26483,219,480,0.45625
09:00 - 09:30,Friday,Merrion Square East,53.3394,-6.24655,295,360,0.8194444444444444
09:00 - 09:30,Friday,Merrion Square South,53.3386,-6.24861,287,480,0.5979166666666667
09:00 - 09:30,Friday,Merrion Square West,53.3398,-6.25199,137,240,0.5708333333333333
09:00 - 09:30,Friday,Molesworth Street,53.3413,-6.25812,125,280,0.44642857142857145
09:00 - 09:30,Friday,Mount Brown,53.3416,-6.29719,6,264,0.022727272727272728
09:00 - 09:30,Friday,Mount Street Lower,53.338,-6.24153,311,480,0.6479166666666667
09:00 - 09:30,Friday,Mountjoy Square East,53.3567,-6.25636,41,520,0.07884615384615384
09:00 - 09:30,Friday,Mountjoy Square West,53.3563,-6.25859,119,360,0.33055555555555555
09:00 - 09:30,Friday,New Central Bank,53.3471,-6.23475,345,480,0.71875
09:00 - 09:30,Friday,Newman House,53.3371,-6.26059,176,480,0.36666666666666664
09:00 - 09:30,Friday,North Circular Road,53.3596,-6.26035,54,360,0.15
09:00 - 09:30,Friday,North Circular Road (O'Connell's),53.3578,-6.25156,12,360,0.03333333333333333
09:00 - 09:30,Friday,Oliver Bond Street,53.3439,-6.28053,59,360,0.1638888888888889
09:00 - 09:30,Friday,Ormond Quay Upper,53.3461,-6.268,208,348,0.5977011494252874
09:00 - 09:30,Friday,Parkgate Street,53.348,-6.2918,233,494,0.4716599190283401
09:00 - 09:30,Friday,Parnell Square North,53.3535,-6.26531,32,240,0.13333333333333333
09:00 - 09:30,Friday,Parnell Street,53.3509,-6.26512,43,240,0.17916666666666667
09:00 - 09:30,Friday,Pearse Street,53.3443,-6.25043,241,360,0.6694444444444444
09:00 - 09:30,Friday,Phibsborough Road,53.3563,-6.27372,93,480,0.19375
09:00 - 09:30,Friday,Portobello Harbour,53.3304,-6.26516,139,360,0.3861111111111111
09:00 - 09:30,Friday,Portobello Road,53.3301,-6.26804,110,360,0.3055555555555556
09:00 - 09:30,Friday,Princes Street / O'Connell Street,53.349,-6.26031,207,276,0.75
09:00 - 09:30,Friday,Rathdown Road,53.3589,-6.28034,79,440,0.17954545454545454
09:00 - 09:30,Friday,Rothe Abbey,53.3388,-6.30395,141,420,0.3357142857142857
09:00 - 09:30,Friday,Royal Hospital,53.3439,-6.29706,24,480,0.05
09:00 - 09:30,Friday,Sandwith Street,53.3452,-6.24716,193,480,0.40208333333333335
09:00 - 09:30,Friday,Sir Patrick's Dun,53.3392,-6.24064,312,480,0.65
09:00 - 09:30,Friday,Smithfield,53.3477,-6.27821,70,360,0.19444444444444445
09:00 - 09:30,Friday,Smithfield North,53.3496,-6.2782,128,360,0.35555555555555557
09:00 - 09:30,Friday,South Dock Road,53.3418,-6.23129,362,390,0.9282051282051282
09:00 - 09:30,Friday,St James Hospital (Luas),53.3414,-6.29295,126,480,0.2625
09:00 - 09:30,Friday,St. Stephen's Green East,53.3378,-6.25603,146,440,0.33181818181818185
09:00 - 09:30,Friday,St. Stephen's Green South,53.3375,-6.26199,39,300,0.13
09:00 - 09:30,Friday,Talbot Street,53.351,-6.25294,333,480,0.69375
09:00 - 09:30,Friday,The Point,53.3469,-6.23085,266,440,0.6045454545454545
09:00 - 09:30,Friday,Townsend Street,53.3459,-6.25461,110,240,0.4583333333333333
09:00 - 09:30,Friday,Upper Sherrard Street,53.3584,-6.26064,16,360,0.044444444444444446
09:00 - 09:30,Friday,Western Way,53.3549,-6.26942,116,480,0.24166666666666667
09:00 - 09:30,Friday,Wilton Terrace,53.3324,-6.25272,90,240,0.375
09:00 - 09:30,Friday,Wilton Terrace (Park),53.3337,-6.24834,313,480,0.6520833333333333
09:00 - 09:30,Friday,Wolfe Tone Street,53.3489,-6.26746,48,348,0.13793103448275862
09:00 - 09:30,Friday,York Street East,53.3388,-6.262,88,320,0.275
09:00 - 09:30,Friday,York Street West,53.3393,-6.2647,158,440,0.35909090909090907
09:00 - 09:30,Monday,Avondale Road,53.3594,-6.27614,33,420,0.07857142857142857
09:00 - 09:30,Monday,Benson Street,53.3442,-6.23345,382,520,0.7346153846153847
09:00 - 09:30,Monday,Blackhall Place,53.3488,-6.28164,27,360,0.075
09:00 - 09:30,Monday,Blessington Street,53.3568,-6.26814,11,260,0.04230769230769231
09:00 - 09:30,Monday,Bolton Street,53.3512,-6.26986,64,240,0.26666666666666666
09:00 - 09:30,Monday,Broadstone,53.3547,-6.27231,0,360,0.0
09:00 - 09:30,Monday,Brookfield Road,53.339,-6.30022,2,360,0.005555555555555556
09:00 - 09:30,Monday,Buckingham Street Lower,53.3533,-6.24932,283,348,0.8132183908045977
09:00 - 09:30,Monday,Cathal Brugha Street,53.3521,-6.26053,105,240,0.4375
09:00 - 09:30,Monday,Charlemont Street,53.3307,-6.26018,5,480,0.010416666666666666
09:00 - 09:30,Monday,Charleville Road,53.3592,-6.28187,48,480,0.1
09:00 - 09:30,Monday,Christchurch Place,53.3434,-6.27012,30,220,0.13636363636363635
09:00 - 09:30,Monday,City Quay,53.3466,-6.24615,254,360,0.7055555555555556
09:00 - 09:30,Monday,Clarendon Row,53.3409,-6.2625,218,372,0.5860215053763441
09:00 - 09:30,Monday,Clonmel Street,53.336,-6.26298,184,396,0.46464646464646464
09:00 - 09:30,Monday,Collins Barracks Museum,53.3475,-6.28525,58,418,0.13875598086124402
09:00 - 09:30,Monday,Convention Centre,53.3474,-6.23852,476,480,0.9916666666666667
09:00 - 09:30,Monday,Custom House,53.3483,-6.25466,229,360,0.6361111111111111
09:00 - 09:30,Monday,Custom House Quay,53.3479,-6.24805,211,360,0.5861111111111111
09:00 - 09:30,Monday,Dame Street,53.344,-6.2668,154,192,0.8020833333333334
09:00 - 09:30,Monday,Denmark Street Great,53.3556,-6.2614,1,240,0.004166666666666667
09:00 - 09:30,Monday,Deverell Place,53.3515,-6.25527,217,360,0.6027777777777777
09:00 - 09:30,Monday,Earlsfort Terrace,53.3343,-6.2585,137,360,0.38055555555555554
09:00 - 09:30,Monday,Eccles Street,53.3592,-6.26978,0,260,0.0
09:00 - 09:30,Monday,Eccles Street East,53.3581,-6.2656,16,324,0.04938271604938271
09:00 - 09:30,Monday,Emmet Road,53.3407,-6.30819,24,480,0.05
09:00 - 09:30,Monday,Exchequer Street,53.343,-6.26358,184,288,0.6388888888888888
09:00 - 09:30,Monday,Excise Walk,53.3478,-6.24424,231,480,0.48125
09:00 - 09:30,Monday,Fenian Street,53.3414,-6.24672,336,420,0.8
09:00 - 09:30,Monday,Fitzwilliam Square East,53.3352,-6.2509,74,480,0.15416666666666667
09:00 - 09:30,Monday,Fitzwilliam Square West,53.3361,-6.25282,71,360,0.19722222222222222
09:00 - 09:30,Monday,Fownes Street Upper,53.3446,-6.26337,122,360,0.3388888888888889
09:00 - 09:30,Monday,Francis Street,53.3421,-6.27523,13,360,0.03611111111111111
09:00 - 09:30,Monday,Frederick Street South,53.3415,-6.25685,296,480,0.6166666666666667
09:00 - 09:30,Monday,George's Lane,53.3502,-6.2797,5,480,0.010416666666666666
09:00 - 09:30,Monday,Georges Quay,53.3475,-6.25219,185,240,0.7708333333333334
09:00 - 09:30,Monday,Golden Lane,53.3408,-6.26773,68,200,0.34
09:00 - 09:30,Monday,Grand Canal Dock,53.3426,-6.2387,332,480,0.6916666666666667
09:00 - 09:30,Monday,Grangegorman Lower (Central),53.3552,-6.27842,12,480,0.025
09:00 - 09:30,Monday,Grangegorman Lower (North),53.356,-6.27838,0,432,0.0
09:00 - 09:30,Monday,Grangegorman Lower (South),53.3547,-6.27868,54,480,0.1125
09:00 - 09:30,Monday,Grantham Street,53.3341,-6.26544,5,390,0.01282051282051282
09:00 - 09:30,Monday,Grattan Street,53.3396,-6.24378,270,276,0.9782608695652174
09:00 - 09:30,Monday,Greek Street,53.3469,-6.27298,102,240,0.425
09:00 - 09:30,Monday,Guild Street,53.3479,-6.24093,255,480,0.53125
09:00 - 09:30,Monday,Hanover Quay,53.3441,-6.23715,291,480,0.60625
09:00 - 09:30,Monday,Hanover Quay East,53.3437,-6.23175,359,520,0.6903846153846154
09:00 - 09:30,Monday,Harcourt Terrace,53.3328,-6.25794,6,260,0.023076923076923078
09:00 - 09:30,Monday,Hardwicke Place,53.357,-6.26323,11,325,0.033846153846153845
09:00 - 09:30,Monday,Hardwicke Street,53.3555,-6.26442,4,208,0.019230769230769232
09:00 - 09:30,Monday,Hatch Street,53.334,-6.26071,263,432,0.6087962962962963
09:00 - 09:30,Monday,Herbert Place,53.3344,-6.24557,260,360,0.7222222222222222
09:00 - 09:30,Monday,Herbert Street,53.3357,-6.24551,223,560,0.3982142857142857
